1,1.000000,1.000000,1.000000,0.000333
2,0.500000,0.677500,0.750000,0.000395
3,0.444444,0.621111,0.777778,0.000624
4,0.437500,0.606875,0.750000,0.000979
5,0.400000,0.596400,0.760000,0.001394
6,0.472222,0.593889,0.750000,0.001346
7,0.448980,0.587959,0.714286,0.000610
8,0.453125,0.582187,0.718750,0.000792
9,0.419753,0.587654,0.740741,0.000995
10,0.450000,0.593100,0.740000,0.001225
11,0.479339,0.595537,0.685950,0.001580
12,0.451389,0.590278,0.708333,0.001921
13,0.497041,0.591302,0.710059,0.002248
14,0.479592,0.580000,0.673469,0.002515
15,0.497778,0.584000,0.662222,0.002902
16,0.500000,0.586250,0.667969,0.003297
17,0.484429,0.582076,0.667820,0.003725
18,0.509259,0.583735,0.663580,0.004135
19,0.498615,0.587507,0.662050,0.004647
20,0.510000,0.588275,0.697500,0.005157
21,0.503401,0.585510,0.657596,0.005615
22,0.528926,0.596198,0.675620,0.006309
23,0.512287,0.589603,0.655955,0.006783
24,0.532986,0.591406,0.644097,0.007407
25,0.510400,0.589472,0.660800,0.007955
26,0.514793,0.589512,0.650888,0.008558
27,0.519890,0.593114,0.663923,0.009434
28,0.520408,0.594554,0.658163,0.010077
29,0.550535,0.600155,0.669441,0.011081
30,0.527778,0.595411,0.657778,0.011673
31,0.531738,0.590687,0.639958,0.012310
32,0.535156,0.590127,0.669922,0.013138
33,0.538108,0.595124,0.653811,0.014178
34,0.543253,0.588486,0.637543,0.014841
35,0.549388,0.593510,0.642449,0.015929
36,0.529321,0.595046,0.668981,0.017062
37,0.530314,0.586384,0.632579,0.017545
38,0.546399,0.596087,0.638504,0.018922
39,0.548323,0.594977,0.655490,0.020067
40,0.537500,0.586181,0.634375,0.020557
41,0.547888,0.593825,0.652588,0.022132
42,0.549887,0.596440,0.645125,0.023438
43,0.547864,0.589059,0.635479,0.023976
44,0.551653,0.589158,0.637913,0.025224
45,0.540247,0.591225,0.634074,0.026643
46,0.554348,0.594858,0.648393,0.028108
47,0.552739,0.595690,0.648257,0.029632
48,0.557726,0.593750,0.641493,0.030595
49,0.548938,0.592141,0.640983,0.031710
50,0.538000,0.590528,0.632000,0.033009
51,0.544022,0.593929,0.647443,0.034902
52,0.555473,0.594416,0.634985,0.035987
53,0.553578,0.596166,0.653257,0.038047
54,0.555556,0.593268,0.645405,0.039154
55,0.549091,0.588592,0.618512,0.039977
56,0.545918,0.586798,0.617985,0.041006
57,0.562327,0.594632,0.630656,0.044015
58,0.546671,0.590633,0.636147,0.045222
59,0.556737,0.594326,0.632577,0.047185
60,0.556667,0.593467,0.637778,0.049236
61,0.560333,0.595017,0.637194,0.050984
62,0.558533,0.591262,0.636056,0.052104
63,0.558579,0.596185,0.628622,0.054946
64,0.559814,0.594941,0.628662,0.056143
65,0.562367,0.592857,0.633846,0.057658
66,0.553260,0.592541,0.634757,0.059431
67,0.558922,0.593914,0.626420,0.061443
68,0.562067,0.591073,0.622189,0.062883
69,0.553035,0.592100,0.625499,0.065361
70,0.553673,0.593210,0.634490,0.067539
71,0.561198,0.595197,0.627058,0.070462
72,0.559606,0.591875,0.621528,0.071335
73,0.559955,0.592550,0.625821,0.073863
74,0.562089,0.590683,0.626735,0.075663
75,0.560533,0.592588,0.628444,0.078626
76,0.564404,0.594912,0.625693,0.081299
77,0.555574,0.592123,0.631641,0.082832
78,0.570513,0.594926,0.629356,0.085970
79,0.563211,0.592178,0.623938,0.087175
80,0.565312,0.593483,0.620469,0.090188
81,0.557994,0.588996,0.619723,0.091010
82,0.567965,0.595302,0.626710,0.095981
83,0.566410,0.591430,0.617216,0.097009
84,0.560374,0.595595,0.626276,0.102526
85,0.559446,0.589441,0.621592,0.101403
86,0.562061,0.590642,0.623716,0.104723
87,0.564540,0.592479,0.622539,0.108489
88,0.563791,0.590597,0.623321,0.110468
89,0.559020,0.592939,0.622901,0.114860
90,0.568148,0.592152,0.617407,0.116313
91,0.564787,0.591124,0.620819,0.119212
92,0.562027,0.594505,0.629608,0.124080
93,0.568621,0.594639,0.621459,0.127076
94,0.565527,0.591220,0.615776,0.128459
95,0.568199,0.594114,0.621496,0.134986
96,0.569119,0.590935,0.620009,0.135596
97,0.565947,0.593945,0.625784,0.139568
98,0.559454,0.591784,0.616410,0.141821
99,0.567697,0.594030,0.623916,0.145990
100,0.569000,0.591348,0.616300,0.147155
101,0.567591,0.591384,0.616704,0.150605
102,0.569300,0.592402,0.625048,0.155127
103,0.568762,0.590158,0.611933,0.155932
104,0.570081,0.591571,0.615107,0.162120
105,0.560272,0.590659,0.620227,0.164360
106,0.568530,0.593745,0.617124,0.170524
107,0.568521,0.592967,0.617259,0.174780
108,0.568416,0.593494,0.616255,0.178551
109,0.568892,0.593274,0.616362,0.181552
110,0.569256,0.594856,0.617273,0.188417
111,0.569191,0.593017,0.616103,0.190595
112,0.569356,0.592049,0.614158,0.193837
113,0.560890,0.594138,0.617198,0.201317
114,0.572330,0.592739,0.615266,0.203015
115,0.569149,0.591667,0.616862,0.204712
116,0.566439,0.591841,0.617271,0.210597
117,0.567025,0.593352,0.616846,0.215947
118,0.569448,0.593397,0.622738,0.222584
119,0.569381,0.592853,0.620154,0.225299
120,0.569236,0.590815,0.611944,0.223953
121,0.570180,0.593188,0.617376,0.234189
122,0.568530,0.594299,0.619054,0.242299
123,0.570428,0.593004,0.613788,0.243667
124,0.568939,0.593966,0.619472,0.251447
125,0.571456,0.593160,0.612480,0.252411
126,0.569980,0.592470,0.615961,0.259231
127,0.572943,0.594258,0.621737,0.267669
128,0.573486,0.593454,0.616760,0.271311
129,0.581035,0.595404,0.613545,0.276868
130,0.565621,0.590069,0.611775,0.270755
131,0.569955,0.591419,0.618088,0.282202
132,0.571281,0.591430,0.618228,0.285476
133,0.574142,0.593141,0.613036,0.294349
134,0.571675,0.589261,0.616006,0.289240
135,0.571962,0.590812,0.612181,0.297069
136,0.574503,0.591450,0.613862,0.305368
137,0.567638,0.593276,0.614737,0.320481
138,0.573934,0.592569,0.612004,0.327234
139,0.574970,0.592329,0.615082,0.327002
140,0.570918,0.593448,0.612041,0.329641
141,0.574217,0.592206,0.609527,0.330611
142,0.575332,0.594211,0.613172,0.345423
143,0.568732,0.591549,0.610983,0.346213
144,0.577353,0.592155,0.613233,0.355665
145,0.573650,0.592369,0.616266,0.362081
146,0.572668,0.592155,0.610387,0.358936
147,0.571799,0.590793,0.609746,0.365676
148,0.573137,0.590888,0.611486,0.371387
149,0.574073,0.593485,0.611819,0.386070
150,0.575778,0.593963,0.609956,0.392831
151,0.573878,0.591416,0.608351,0.385696
152,0.568733,0.590668,0.614655,0.393347
153,0.574138,0.592752,0.612756,0.406858
154,0.570459,0.591632,0.614395,0.410580
155,0.572071,0.590368,0.608366,0.408830
156,0.571828,0.591349,0.611604,0.424899
157,0.573614,0.590678,0.612560,0.425817
158,0.576911,0.593195,0.614164,0.446442
159,0.576006,0.594072,0.612080,0.452251
160,0.573516,0.593002,0.611289,0.457410
161,0.570541,0.592977,0.616913,0.466068
162,0.578570,0.594139,0.611835,0.467546
163,0.570025,0.593698,0.614551,0.483567
164,0.575996,0.592904,0.611243,0.479637
165,0.572672,0.591292,0.611827,0.480739
166,0.574902,0.592458,0.609123,0.490905
167,0.574241,0.591557,0.607731,0.495429
168,0.575220,0.590274,0.608525,0.486938
169,0.574700,0.591190,0.609888,0.507220
170,0.572976,0.592642,0.608997,0.524966
171,0.576588,0.591618,0.611299,0.520778
172,0.571931,0.592501,0.612493,0.536610
173,0.573290,0.591668,0.608640,0.546835
174,0.576760,0.593044,0.610384,0.550517
175,0.576033,0.592778,0.610971,0.565553
176,0.578706,0.592189,0.607922,0.565628
177,0.578218,0.592424,0.607361,0.567248
178,0.576095,0.592899,0.609519,0.578262
179,0.575918,0.592499,0.612840,0.586846
180,0.573426,0.592815,0.611821,0.596149
181,0.576814,0.592441,0.613687,0.611550
182,0.573451,0.592458,0.608169,0.622122
183,0.576129,0.592407,0.615456,0.627664
184,0.575289,0.593962,0.612742,0.638524
185,0.577297,0.593695,0.610373,0.649285
186,0.575211,0.593291,0.614377,0.662294
187,0.574280,0.594699,0.612771,0.664850
188,0.574553,0.591224,0.607741,0.650420
189,0.574172,0.592185,0.608494,0.669471
190,0.576898,0.592212,0.606011,0.672105
191,0.575642,0.593375,0.609523,0.693236
192,0.578478,0.593877,0.610975,0.699009
193,0.579371,0.594628,0.609627,0.710954
194,0.575061,0.592049,0.606600,0.698777
195,0.575201,0.591957,0.610283,0.718834
196,0.573537,0.592520,0.610397,0.741828
197,0.576799,0.593636,0.608158,0.752817
198,0.576650,0.591047,0.605959,0.727440
199,0.576071,0.592378,0.606853,0.743118
200,0.581900,0.594314,0.609550,0.777266
201,0.577585,0.593141,0.609861,0.789313
202,0.579281,0.592170,0.605578,0.771076
203,0.577714,0.592174,0.608217,0.778046
204,0.573938,0.592702,0.611688,0.815145
205,0.577275,0.593827,0.610613,0.829207
206,0.578094,0.591454,0.606254,0.801016
207,0.580130,0.593318,0.609606,0.840138
208,0.576322,0.591994,0.609722,0.833392
209,0.580435,0.592399,0.604290,0.845923
210,0.579025,0.592901,0.608980,0.860443
211,0.577188,0.592323,0.607781,0.856669
212,0.577563,0.592710,0.608201,0.867910
213,0.578501,0.594405,0.612180,0.911423
214,0.575509,0.590853,0.607695,0.870284
215,0.578605,0.593690,0.608567,0.913246
216,0.578447,0.593694,0.609761,0.925802
217,0.580284,0.592991,0.605279,0.930911
218,0.577897,0.592403,0.610260,0.954682
219,0.576593,0.592330,0.610162,0.946513
220,0.579008,0.592275,0.605971,0.948702
221,0.579943,0.593510,0.608423,0.971923
222,0.579539,0.593808,0.609569,0.993317
223,0.576947,0.590835,0.604738,0.955916
224,0.579859,0.592977,0.607083,0.994492
225,0.578805,0.593221,0.608237,1.014563
226,0.581956,0.594066,0.606997,1.032577
227,0.580275,0.592328,0.604727,1.036011
228,0.578793,0.592879,0.606340,1.024831
229,0.579451,0.592984,0.605938,1.052126
230,0.578110,0.592099,0.608034,1.059194
231,0.575982,0.591438,0.604524,1.063291
232,0.578571,0.591580,0.605473,1.066834
233,0.578073,0.592311,0.606348,1.078296
234,0.579151,0.592979,0.608518,1.121892
235,0.580770,0.593666,0.611372,1.147135
236,0.579970,0.593953,0.610403,1.165144
237,0.581210,0.593221,0.609019,1.137371
238,0.580256,0.592927,0.604601,1.152108
239,0.578456,0.592875,0.607290,1.160734
240,0.578594,0.592534,0.606528,1.173988
241,0.576626,0.593763,0.609597,1.217371
242,0.579998,0.593034,0.606413,1.188565
243,0.577978,0.593512,0.609477,1.222850
244,0.579162,0.593210,0.607431,1.218831
245,0.578442,0.591473,0.607380,1.209714
246,0.578888,0.591411,0.607228,1.219075
247,0.580177,0.592894,0.607943,1.255285
248,0.579783,0.592974,0.609960,1.267404
249,0.577168,0.592055,0.606119,1.263610
250,0.578912,0.592106,0.605264,1.278026
251,0.582023,0.593208,0.608371,1.314320
252,0.581396,0.593493,0.606985,1.327189
253,0.581496,0.593378,0.605337,1.323860
254,0.578523,0.593027,0.609012,1.355410
255,0.579746,0.592873,0.605260,1.343075
256,0.577515,0.592007,0.604370,1.371690
257,0.582446,0.594049,0.604975,1.413113
258,0.579112,0.592178,0.607476,1.403408
259,0.581938,0.593628,0.606297,1.418686
260,0.576997,0.591057,0.605340,1.414449
261,0.580100,0.591638,0.603470,1.392988
