1,1.000000,1.000000,1.000000,0.000269
2,0.500000,0.677500,0.750000,0.000332
3,0.444444,0.612222,0.777778,0.000557
4,0.437500,0.618125,0.750000,0.000890
5,0.440000,0.586000,0.760000,0.001284
6,0.416667,0.588056,0.750000,0.001768
7,0.469388,0.598367,0.755102,0.002126
8,0.437500,0.588906,0.703125,0.002680
9,0.444444,0.586790,0.691358,0.003171
10,0.470000,0.590800,0.710000,0.003780
11,0.454545,0.594215,0.727273,0.004891
12,0.479167,0.588750,0.666667,0.005210
13,0.502959,0.591065,0.692308,0.006506
14,0.515306,0.595153,0.678571,0.007342
15,0.506667,0.585733,0.680000,0.007512
16,0.503906,0.593711,0.683594,0.008380
17,0.522491,0.595260,0.671280,0.009462
18,0.509259,0.587654,0.679012,0.010905
19,0.512465,0.594654,0.681440,0.011678
20,0.497500,0.587475,0.675000,0.013695
21,0.512472,0.586395,0.664399,0.014027
22,0.528926,0.596736,0.675620,0.015461
23,0.510397,0.590832,0.671078,0.016793
24,0.532986,0.592899,0.661458,0.019763
25,0.513600,0.589152,0.668800,0.020536
26,0.528107,0.603269,0.680473,0.021954
27,0.532236,0.587558,0.654321,0.023248
28,0.540816,0.594949,0.645408,0.024631
29,0.539834,0.592307,0.642093,0.026569
30,0.531111,0.591278,0.644444,0.028509
31,0.548387,0.600312,0.659729,0.030342
32,0.540039,0.589180,0.643555,0.035549
33,0.530762,0.594178,0.655647,0.034016
34,0.537197,0.592647,0.646194,0.036356
35,0.537143,0.588016,0.642449,0.038331
36,0.537037,0.589591,0.641204,0.040287
37,0.534697,0.591432,0.653762,0.043147
38,0.540166,0.591233,0.646122,0.045382
39,0.529915,0.589204,0.645628,0.048198
40,0.543125,0.594806,0.637500,0.050030
41,0.542534,0.593284,0.637121,0.052986
42,0.545918,0.591077,0.630952,0.055680
43,0.545700,0.589108,0.645214,0.057743
44,0.541322,0.589401,0.641012,0.060667
45,0.543210,0.592163,0.636543,0.063066
46,0.547732,0.592457,0.634216,0.066769
47,0.545043,0.591105,0.636487,0.070010
48,0.546007,0.590751,0.634983,0.072639
49,0.545190,0.592474,0.635569,0.077242
50,0.550400,0.593436,0.632400,0.079160
51,0.555556,0.590780,0.633218,0.082178
52,0.544379,0.593635,0.630917,0.086448
53,0.558206,0.592848,0.629049,0.087824
54,0.559671,0.595610,0.636145,0.092992
55,0.554050,0.594152,0.640000,0.095089
56,0.551658,0.589525,0.628508,0.096526
57,0.560788,0.591874,0.631271,0.100121
58,0.552913,0.590485,0.632878,0.104625
59,0.559322,0.592562,0.636599,0.110329
60,0.559722,0.595825,0.629722,0.112245
61,0.554421,0.593010,0.632357,0.115045
62,0.557232,0.594139,0.631634,0.118867
63,0.554044,0.590023,0.625598,0.123077
64,0.563232,0.593069,0.632812,0.127819
65,0.565680,0.595181,0.639053,0.131839
66,0.556015,0.594874,0.636823,0.135621
67,0.555803,0.593486,0.632435,0.140775
68,0.555363,0.589397,0.627595,0.155436
69,0.556816,0.590332,0.631380,0.149484
70,0.565510,0.591549,0.620408,0.155853
71,0.556437,0.592783,0.629439,0.156659
72,0.563850,0.595683,0.627122,0.166618
73,0.563520,0.589685,0.625258,0.165018
